route,whse,region,total_time,on_time
3,1,2,39.67657178694394,1.0
3,1,2,40.54094462934801,1.0
4,2,5,47.163022738775794,1.0
0,0,0,46.481596971502825,1.0
2,1,3,46.59403339208528,1.0
1,0,0,43.634070165455654,1.0
1,0,1,45.83263658031777,1.0
3,1,2,44.77226045079931,1.0
0,0,0,47.45161179447371,1.0
5,2,5,46.833350585354744,1.0
0,0,0,47.693324414456576,1.0
0,0,1,45.66646954305239,1.0
5,2,5,45.37163573756608,1.0
3,1,3,44.128322719464315,1.0
2,1,3,41.62339446960416,1.0
5,2,5,39.29636509344607,1.0
3,1,3,48.60738589357749,0.0
2,1,3,45.26362186202347,1.0
1,0,0,48.54666927348157,0.0
4,2,4,42.545747257207346,1.0
0,0,1,40.88278333120628,1.0
0,0,1,46.797366463650306,1.0
0,0,0,43.00333258914703,1.0
1,0,1,47.197923987855205,1.0
5,2,4,50.019079755192166,0.0
3,1,2,45.06966943799413,1.0
0,0,1,47.46063107715231,1.0
5,2,5,45.85203895384259,1.0
4,2,4,41.62163711609742,1.0
2,1,2,46.485551013930554,1.0
0,0,0,40.578554911518935,1.0
1,0,0,43.54982970330444,1.0
0,0,0,50.022967940362776,0.0
1,0,1,43.14629807974596,1.0
3,1,3,44.905303271151425,1.0
2,1,3,48.68350970230222,0.0
1,0,1,45.95156742740565,1.0
3,1,3,45.423626512929026,1.0
3,1,2,46.677657887845626,1.0
1,0,1,46.67782069323388,1.0
4,2,5,41.6694451261335,1.0
3,1,3,44.736632021026786,1.0
1,0,1,44.09535072709076,1.0
1,0,0,48.42186146104152,0.0
4,2,4,41.42862766313652,1.0
4,2,5,41.23927718413364,1.0
0,0,1,43.547068594327655,1.0
1,0,0,47.19668963507999,1.0
3,1,3,51.22543235348095,0.0
1,0,1,47.181578635348615,1.0
3,1,3,46.58493443639939,1.0
0,0,1,42.925458322756214,1.0
0,0,1,46.340914684064394,1.0
5,2,4,44.92008855641407,1.0
2,1,2,46.11556781187864,1.0
1,0,0,43.48626666043863,1.0
2,1,2,43.085765624423395,1.0
3,1,3,44.03049523569048,1.0
5,2,4,39.80603938562085,1.0
4,2,5,45.50475331234301,1.0
5,2,5,38.71823181842434,1.0
5,2,5,45.30758397655576,1.0
3,1,3,43.070902930170845,1.0
4,2,5,44.122903179596676,1.0
3,1,2,45.12468925324004,1.0
1,0,0,44.35275863764747,1.0
3,1,3,48.73937763922373,0.0
0,0,1,41.66638297870397,1.0
0,0,1,50.89717996897167,0.0
2,1,3,44.67930168759934,1.0
3,1,2,42.20540609344195,1.0
3,1,2,45.23502784755569,1.0
3,1,2,42.4484972003101,1.0
1,0,0,42.32124301805465,1.0
2,1,2,45.121852479481674,1.0
1,0,0,41.68787912019945,1.0
5,2,5,41.68620744211169,1.0
0,0,1,42.33181712062551,1.0
3,1,3,51.24306725295714,0.0
0,0,0,52.9679600597874,0.0
4,2,5,41.854386123839845,1.0
0,0,1,48.22157266775898,0.0
1,0,1,45.66199721305261,1.0
2,1,2,45.62945600311731,1.0
3,1,3,42.96109588305596,1.0
1,0,1,38.67928568721769,1.0
1,0,0,47.62405290813055,1.0
4,2,5,45.883717694239905,1.0
0,0,0,44.780483140723746,1.0
2,1,2,44.20903196710641,1.0
5,2,4,42.90672159518105,1.0
4,2,5,46.49291319706622,1.0
0,0,0,46.62519147552033,1.0
0,0,1,41.21913386562261,1.0
2,1,2,48.20516184163624,0.0
2,1,2,41.40108578028724,1.0
0,0,0,50.11685803827254,0.0
0,0,1,42.876203307051384,1.0
1,0,1,47.28802238857275,1.0
4,2,5,45.99897460671706,1.0
1,0,1,47.43215894470123,1.0
3,1,3,46.73469961122961,1.0
0,0,0,48.59365236264783,0.0
4,2,5,44.03118883988904,1.0
4,2,5,46.23168606622222,1.0
1,0,1,50.82396693040917,0.0
3,1,2,45.384818462134625,1.0
3,1,2,46.49581484900996,1.0
2,1,2,42.93568389320657,1.0
5,2,5,39.27656552969333,1.0
5,2,5,48.18942903769294,0.0
3,1,3,49.41049404515666,0.0
3,1,3,46.7413075870812,1.0
3,1,2,45.38886286959815,1.0
0,0,0,42.66406034868378,1.0
5,2,5,47.07827157352586,1.0
0,0,1,47.383306080114,1.0
3,1,3,46.74480481368447,1.0
0,0,0,43.03983898893101,1.0
3,1,3,43.00953960457636,1.0
5,2,5,43.61082319237253,1.0
3,1,3,45.43587193475505,1.0
3,1,3,50.473258439505784,0.0
0,0,1,42.31949810087591,1.0
1,0,1,42.075984129332845,1.0
5,2,4,42.298574023679976,1.0
3,1,2,43.86030255129165,1.0
0,0,1,40.69704265045012,1.0
1,0,0,42.434512271931254,1.0
2,1,3,42.4465278415394,1.0
0,0,1,46.27550177912055,1.0
1,0,1,45.51459444542422,1.0
0,0,1,42.74403565475808,1.0
1,0,0,49.798629568183756,0.0
1,0,0,43.4378047440131,1.0
5,2,5,41.75906081170622,1.0
1,0,0,42.97863424532324,1.0
0,0,1,47.91651699710755,1.0
5,2,5,49.97599936930667,0.0
4,2,4,46.21976425635078,1.0
2,1,2,47.56185031348701,1.0
3,1,3,48.486805838307774,0.0
0,0,0,47.39618875595123,1.0
2,1,2,45.758798131166614,1.0
3,1,3,41.948358820752674,1.0
5,2,4,43.128774904869545,1.0
0,0,0,44.69696603416797,1.0
2,1,2,50.04149326911937,0.0
1,0,1,44.15857515366175,1.0
1,0,0,46.16776318281407,1.0
2,1,3,42.01292488217356,1.0
0,0,1,48.73075747353791,0.0
1,0,0,48.339054609822114,0.0
5,2,4,40.292354038721385,1.0
2,1,2,42.81973737443139,1.0
2,1,3,41.713446834723584,1.0
3,1,2,40.633807138171356,1.0
5,2,5,41.82509877936981,1.0
3,1,3,45.213127093270764,1.0
2,1,2,44.50827539135568,1.0
5,2,5,43.87817498438377,1.0
4,2,4,42.62408037267267,1.0
2,1,2,46.67787021307435,1.0
1,0,0,40.54269473534108,1.0
1,0,1,43.97218190169372,1.0
5,2,5,41.51958268194447,1.0
2,1,3,43.59925853861661,1.0
5,2,4,44.425930461447436,1.0
2,1,3,43.83833235339811,1.0
2,1,3,41.74693992815944,1.0
2,1,2,45.743311641743595,1.0
3,1,2,42.57774986326594,1.0
5,2,5,44.81344803268666,1.0
2,1,3,44.4258335270671,1.0
5,2,5,41.80398456126386,1.0
4,2,4,41.93229132988978,1.0
2,1,2,43.94118576534709,1.0
1,0,0,43.584806790328514,1.0
5,2,4,39.65156172537008,1.0
4,2,5,47.0752830072115,1.0
5,2,5,40.92349901437707,1.0
0,0,1,43.539637312749974,1.0
4,2,4,40.676334004706504,1.0
3,1,3,41.97050175621041,1.0
0,0,0,44.93914482871725,1.0
4,2,4,44.30945597999006,1.0
3,1,3,47.45909646779966,1.0
5,2,5,46.698687665416784,1.0
3,1,3,44.983192904408654,1.0
3,1,2,40.06847758722107,1.0
1,0,0,41.17166788154654,1.0
2,1,2,47.00960954594225,1.0
3,1,3,42.4179727136869,1.0
5,2,5,44.808326241270194,1.0
0,0,1,38.57456806817082,1.0
0,0,1,43.54098370881464,1.0
2,1,2,53.939585599959315,0.0
3,1,3,46.61959638001282,1.0
1,0,0,46.944297566364774,1.0
4,2,4,45.42844656630617,1.0
2,1,2,41.232165542116086,1.0
5,2,4,41.11461146281674,1.0
2,1,2,42.97761720689869,1.0
0,0,1,48.32086967666787,0.0
2,1,3,48.24003955178432,0.0
4,2,5,50.02184287796023,0.0
4,2,4,44.47060548352849,1.0
5,2,5,45.45872622787613,1.0
1,0,0,49.43088949197956,0.0
5,2,5,49.59468631240372,0.0
2,1,2,45.08208482561202,1.0
5,2,4,51.35134566410122,0.0
3,1,2,39.39902359375609,1.0
5,2,4,45.80755004982778,1.0
1,0,0,44.8765645182106,1.0
4,2,5,44.68815358949464,1.0
5,2,5,42.0747931437641,1.0
5,2,4,45.64868115631521,1.0
3,1,2,45.335045391887995,1.0
0,0,1,43.942922283087874,1.0
2,1,2,41.39223612239194,1.0
0,0,0,38.16405771884839,1.0
2,1,2,50.33401351038511,0.0
4,2,4,43.97546908706761,1.0
2,1,3,42.39825523034061,1.0
3,1,2,52.69877235285182,0.0
3,1,3,42.70607683127358,1.0
3,1,3,40.79609261830874,1.0
2,1,3,48.35391335831984,0.0
4,2,4,45.75302621291738,1.0
4,2,5,48.13663192040808,0.0
1,0,1,50.74874442710815,0.0
2,1,2,45.26303327768364,1.0
0,0,1,41.90408759923524,1.0
0,0,0,44.51502672396575,1.0
0,0,0,43.321144939171134,1.0
4,2,4,46.84175974981709,1.0
1,0,1,41.765678145677924,1.0
0,0,0,44.04717502813099,1.0
0,0,1,42.15677526895363,1.0
5,2,5,39.88440045166044,1.0
5,2,5,47.04677311313116,1.0
5,2,5,42.303369504461294,1.0
2,1,2,42.598456607078646,1.0
1,0,0,45.50778309878689,1.0
5,2,5,45.9057408741028,1.0
4,2,4,41.872978242522585,1.0
2,1,2,46.06021697268401,1.0
5,2,5,45.045003938048005,1.0
5,2,5,46.206144536916185,1.0
5,2,5,46.08418473684325,1.0
0,0,0,44.755729766363636,1.0
4,2,5,43.861935590693236,1.0
3,1,2,45.81126339951539,1.0
1,0,1,51.52224152607499,0.0
1,0,1,43.32707761591584,1.0
2,1,3,43.225325860611505,1.0
4,2,4,44.78654337388094,1.0
0,0,0,44.19041364017372,1.0
4,2,5,41.334148912797744,1.0
2,1,3,41.1859426143047,1.0
3,1,2,45.534385226962904,1.0
1,0,1,46.38654328126631,1.0
2,1,3,48.459953176479345,0.0
4,2,4,44.179251979811475,1.0
2,1,2,42.137433755788955,1.0
0,0,0,46.65428492657531,1.0
0,0,1,44.93491963861899,1.0
4,2,5,41.87828387307302,1.0
2,1,3,44.96494557514752,1.0
3,1,2,46.82739919493529,1.0
5,2,4,44.27139495853835,1.0
1,0,0,41.54145630179081,1.0
4,2,5,41.981022785023846,1.0
4,2,5,43.59666345939446,1.0
3,1,2,44.38829275462388,1.0
0,0,0,42.5345752773824,1.0
4,2,5,45.350127258713826,1.0
1,0,1,46.97279987588782,1.0
1,0,1,42.74019121792678,1.0
2,1,3,46.226348538448384,1.0
0,0,0,43.0891701928816,1.0
3,1,3,51.96689210857639,0.0
0,0,1,44.9481029168802,1.0
4,2,5,48.43384304091606,0.0
3,1,3,48.16628141099606,0.0
1,0,1,42.407536122460144,1.0
1,0,1,43.35196121856149,1.0
4,2,4,45.12714606697974,1.0
2,1,3,40.39732350672517,1.0
1,0,0,45.89505828597871,1.0
4,2,4,44.03465888954342,1.0
2,1,2,41.568148492590474,1.0
0,0,0,41.549979826646315,1.0
4,2,4,43.21069052794358,1.0
0,0,0,46.77689852506096,1.0
4,2,5,40.38925005384485,1.0
4,2,4,45.22308588649026,1.0
4,2,4,44.284032038389896,1.0
1,0,1,46.692135349382255,1.0
2,1,2,42.53618948380567,1.0
0,0,0,43.11159053490075,1.0
1,0,0,47.392684079518375,1.0
3,1,2,46.84260927625514,1.0
3,1,2,39.58092310201279,1.0
5,2,5,48.71451600418532,0.0
1,0,0,44.80549663612314,1.0
4,2,5,40.07291973137252,1.0
3,1,3,47.37915121806024,1.0
0,0,1,46.04104221538431,1.0
5,2,5,40.681484659226605,1.0
0,0,0,42.96465718079149,1.0
3,1,3,44.35457185276034,1.0
2,1,2,48.529441989340256,0.0
1,0,0,48.70782751445817,0.0
0,0,0,39.42216355681523,1.0
2,1,3,40.62736368999134,1.0
2,1,3,51.746056283162574,0.0
5,2,5,49.69577393236512,0.0
3,1,3,47.523439053561475,1.0
4,2,4,44.72707522393752,1.0
4,2,4,39.34668036996432,1.0
1,0,1,45.467810537672975,1.0
3,1,2,41.177779059801516,1.0
4,2,4,44.77690226877498,1.0
0,0,1,44.808972417391914,1.0
4,2,4,42.555430062609446,1.0
2,1,2,46.59413859314186,1.0
5,2,4,46.97411589478155,1.0
1,0,1,42.71912942846774,1.0
1,0,1,45.60877735914738,1.0
5,2,5,47.5578397167152,1.0
4,2,5,41.75922857854225,1.0
0,0,1,47.595078049393855,1.0
0,0,0,49.515148628129204,0.0
0,0,1,44.828745419475176,1.0
5,2,4,44.28222521834204,1.0
3,1,3,47.597017931823444,1.0
4,2,5,41.94379766396292,1.0
4,2,5,44.54401214523896,1.0
3,1,3,45.22937377814457,1.0
4,2,5,44.244909017617914,1.0
3,1,2,41.18332723179555,1.0
0,0,0,47.8624462404549,1.0
4,2,5,41.67085695337339,1.0
5,2,5,43.29390759185813,1.0
5,2,5,44.33673301972341,1.0
0,0,0,46.99566074359834,1.0
3,1,3,49.90654657981358,0.0
1,0,0,49.47201810406459,0.0
3,1,3,47.9936583163465,1.0
3,1,3,46.30005411394811,1.0
3,1,3,46.808375431169914,1.0
1,0,0,51.523959899116946,0.0
2,1,2,47.843555527410665,1.0
4,2,4,47.65880540374975,1.0
0,0,1,38.915536132321435,1.0
4,2,4,45.55656414486499,1.0
0,0,1,42.92399030107131,1.0
1,0,1,45.40604773053363,1.0
0,0,0,39.616303687584164,1.0
4,2,4,44.00665156302347,1.0
0,0,0,46.648193311060304,1.0
5,2,4,48.12936274921725,0.0
3,1,2,41.8801666349966,1.0
2,1,3,43.055127318755495,1.0
5,2,5,41.3032926084106,1.0
2,1,3,46.37224454768221,1.0
1,0,0,41.97908434983852,1.0
3,1,2,43.203856331716025,1.0
3,1,2,45.12289019126493,1.0
4,2,5,47.78200919341327,1.0
2,1,2,45.97924317593224,1.0
4,2,4,56.70266602470501,0.0
0,0,0,44.66805523081467,1.0
5,2,5,48.020050449691695,0.0
3,1,2,46.8963265049464,1.0
0,0,1,46.208433320749734,1.0
5,2,4,43.79685527088961,1.0
4,2,5,42.87546707771948,1.0
1,0,0,44.20857894232054,1.0
0,0,0,46.04240541490662,1.0
1,0,1,43.454434070400964,1.0
1,0,1,40.56478138996102,1.0
2,1,2,43.320688376684274,1.0
2,1,2,43.277430551338924,1.0
3,1,2,45.31110476838231,1.0
4,2,4,47.83477111232407,1.0
3,1,3,45.29517689516414,1.0
3,1,3,42.821361951536595,1.0
4,2,5,44.253904954026154,1.0
5,2,4,47.47027286508733,1.0
5,2,5,41.48789570604288,1.0
4,2,4,51.974743816310195,0.0
3,1,2,44.47367367790843,1.0
3,1,2,46.984022202722045,1.0
1,0,1,47.99651176247034,1.0
5,2,4,52.73590608167709,0.0
3,1,3,49.07286928702673,0.0
0,0,1,43.01363780326739,1.0
1,0,0,39.53090063345964,1.0
5,2,4,46.28495560492516,1.0
2,1,2,40.796132668297574,1.0
2,1,3,43.4586570385592,1.0
0,0,0,43.90396314170086,1.0
4,2,5,41.74486348285057,1.0
1,0,1,51.635338537368206,0.0
3,1,2,48.8990684723496,0.0
5,2,4,48.43288027813971,0.0
3,1,3,42.15319578250857,1.0
4,2,5,42.69238991268811,1.0
3,1,2,52.680246996072555,0.0
5,2,5,43.4194912803555,1.0
1,0,1,39.37444738312932,1.0
5,2,5,40.32585056362376,1.0
1,0,0,43.041152170155975,1.0
4,2,4,46.74457605612482,1.0
1,0,0,43.02660508410488,1.0
1,0,0,43.041164972954974,1.0
2,1,2,47.9760787844876,1.0
4,2,4,47.11482072025608,1.0
4,2,5,39.17721558534986,1.0
1,0,1,40.47609368482392,1.0
2,1,3,45.18446332797184,1.0
5,2,4,42.497760647562764,1.0
2,1,3,39.482230757387164,1.0
1,0,0,45.431900021471186,1.0
4,2,4,38.9742465942146,1.0
4,2,4,42.08804971394323,1.0
1,0,1,46.18338351096933,1.0
5,2,5,39.631500918552234,1.0
2,1,2,44.63963108773711,1.0
5,2,5,48.98327890379506,0.0
1,0,1,45.99885218018933,1.0
2,1,2,47.19762617528534,1.0
1,0,1,39.504109340113274,1.0
0,0,0,45.96380231007146,1.0
2,1,2,38.64273488075167,1.0
5,2,4,42.31444872592251,1.0
1,0,1,51.986028567935314,0.0
3,1,2,42.96802695664847,1.0
2,1,2,47.74820208941855,1.0
1,0,0,46.22871941165284,1.0
3,1,2,41.0827146959066,1.0
3,1,3,43.084577639051275,1.0
2,1,3,51.006507235602726,0.0
4,2,5,44.9936115396372,1.0
1,0,0,42.45433894739432,1.0
2,1,3,44.551171423137895,1.0
3,1,3,45.20558856049209,1.0
4,2,5,43.498613842667424,1.0
2,1,3,42.745424048526566,1.0
1,0,1,38.89641174030333,1.0
5,2,5,45.38233243737325,1.0
3,1,2,40.909316235700466,1.0
5,2,4,48.43432431064299,0.0
0,0,1,45.82858969101024,1.0
3,1,2,44.84454108838976,1.0
1,0,0,45.747655352451034,1.0
0,0,0,46.01778112443428,1.0
2,1,2,42.904229227175094,1.0
0,0,1,42.189059725165365,1.0
0,0,1,47.079061786707186,1.0
2,1,2,47.42465020379444,1.0
1,0,1,42.41704493017407,1.0
0,0,0,46.43371691260744,1.0
5,2,4,44.076630121893245,1.0
5,2,4,44.70919403634757,1.0
0,0,1,41.84142354854565,1.0
3,1,3,47.548479448870644,1.0
3,1,3,41.89569327575054,1.0
0,0,1,41.33025217581647,1.0
3,1,3,46.362081936667856,1.0
3,1,3,47.16635258722043,1.0
3,1,2,43.746275050473514,1.0
1,0,1,41.07038487444404,1.0
3,1,2,39.77680734295295,1.0
5,2,5,46.83223505045985,1.0
0,0,0,39.242535262635826,1.0
1,0,1,47.09032950084939,1.0
2,1,3,39.83458054988928,1.0
0,0,0,46.15100903164659,1.0
1,0,0,43.6406551291278,1.0
5,2,4,43.36726048145963,1.0
5,2,4,44.217990368219986,1.0
5,2,5,48.88832880624162,0.0
2,1,2,43.88476744063878,1.0
4,2,4,44.73631085096691,1.0
5,2,4,43.86828531088003,1.0
4,2,4,45.85231859524862,1.0
4,2,4,43.333915077994924,1.0
2,1,2,43.76451779435956,1.0
2,1,3,42.22939109203399,1.0
5,2,4,43.169146016075146,1.0
2,1,2,45.54918205649162,1.0
0,0,0,44.234312320968236,1.0
5,2,4,42.457979704793324,1.0
1,0,0,47.44562363056165,1.0
4,2,5,43.341658893377,1.0
3,1,3,43.66506536628748,1.0
4,2,5,42.280793293675124,1.0
3,1,3,48.549312413719804,0.0
2,1,2,49.13385632382553,0.0
0,0,1,44.37640763524976,1.0
0,0,0,43.545602830448395,1.0
4,2,4,47.601983575294966,1.0
1,0,0,47.03607503944558,1.0
0,0,0,46.82388468569835,1.0
5,2,5,45.866211778142386,1.0
3,1,3,43.36755755685707,1.0
4,2,4,43.72476726734214,1.0
1,0,1,51.48846515791343,0.0
4,2,4,47.537758012407124,1.0
3,1,2,44.283928565872486,1.0
0,0,1,46.31044916109358,1.0
2,1,2,46.840141963595585,1.0
1,0,1,46.48434783256845,1.0
2,1,2,46.39720636062726,1.0
1,0,1,42.777504314473866,1.0
2,1,2,47.0637278445063,1.0
2,1,3,41.499452788720326,1.0
2,1,2,43.227165404834466,1.0
1,0,0,43.17166799304891,1.0
2,1,2,44.11359852072381,1.0
2,1,3,48.45083319064782,0.0
2,1,2,40.214699917089845,1.0
3,1,3,41.89121969474414,1.0
3,1,3,45.422028997244006,1.0
3,1,2,46.464486520735996,1.0
2,1,3,40.89532499807337,1.0
0,0,0,43.885336399860705,1.0
4,2,5,50.567619143853655,0.0
3,1,3,42.6949956067139,1.0
2,1,3,44.89219487154896,1.0
2,1,2,41.050765590634576,1.0
0,0,0,48.1869757229754,0.0
5,2,5,42.112635900709996,1.0
1,0,1,50.40435773282977,0.0
1,0,1,45.39567319050768,1.0
2,1,2,44.86088444174659,1.0
3,1,2,51.80457771291314,0.0
5,2,5,47.40256648152889,1.0
3,1,2,44.03141414975188,1.0
3,1,3,44.62030181229982,1.0
2,1,2,49.3696846657898,0.0
3,1,2,44.04541495863357,1.0
0,0,1,45.41050668647515,1.0
1,0,1,38.96258459321675,1.0
5,2,4,41.060274507778914,1.0
1,0,1,43.20697252624377,1.0
2,1,2,39.064339995579545,1.0
3,1,2,42.532532386048096,1.0
0,0,0,44.543275231783845,1.0
4,2,5,42.64515424286898,1.0
1,0,1,47.140235243202824,1.0
0,0,1,45.311726028345106,1.0
3,1,3,44.716658097254715,1.0
1,0,1,42.97436746425398,1.0
0,0,0,49.27827482032978,0.0
1,0,1,43.226712701831715,1.0
1,0,1,47.56746506235871,1.0
0,0,1,51.81507744315059,0.0
0,0,0,44.316072077174,1.0
3,1,2,41.63593903339712,1.0
1,0,0,49.63632309852478,0.0
0,0,1,41.72371511719216,1.0
2,1,2,43.627580277289994,1.0
0,0,0,41.16909309792378,1.0
0,0,0,56.33123336688786,0.0
2,1,3,47.21396781805194,1.0
0,0,0,39.30596837876636,1.0
2,1,2,44.256297966759576,1.0
1,0,0,41.66754977771432,1.0
2,1,3,48.37835472266856,0.0
4,2,5,40.71771007730105,1.0
3,1,3,40.20017052893471,1.0
5,2,4,43.58488641649354,1.0
5,2,4,46.351115424751775,1.0
3,1,2,44.9231014305786,1.0
5,2,4,47.798677561193784,1.0
4,2,4,44.30830644790477,1.0
5,2,4,44.82966674267714,1.0
1,0,1,41.96816314275467,1.0
5,2,5,40.635339236379,1.0
4,2,4,43.607618265427085,1.0
2,1,2,42.15019588557363,1.0
2,1,3,47.276045836787674,1.0
0,0,1,45.46741949608884,1.0
1,0,1,43.89636456373642,1.0
1,0,0,43.85792375445915,1.0
4,2,5,38.80583039562912,1.0
1,0,1,43.73874543958477,1.0
2,1,2,42.704577921878276,1.0
0,0,0,49.742510697487646,0.0
1,0,0,39.13876385831395,1.0
3,1,2,39.24685268311291,1.0
3,1,3,45.198712242614036,1.0
1,0,0,45.37051946705017,1.0
1,0,0,45.94317260484848,1.0
1,0,1,41.76406722550429,1.0
0,0,1,53.73647072209212,0.0
1,0,0,50.6722976773935,0.0
0,0,1,42.51722462224281,1.0
0,0,1,46.687618578903184,1.0
5,2,5,43.13555579033243,1.0
5,2,4,42.87662614249479,1.0
1,0,0,48.359338994810805,0.0
4,2,4,43.72453260247096,1.0
2,1,3,46.12930901907287,1.0
1,0,0,42.387912979774,1.0
3,1,2,42.219771911863916,1.0
2,1,3,43.464396757181525,1.0
5,2,4,45.15054508204537,1.0
2,1,2,48.322517027720636,0.0
3,1,3,44.19851355029418,1.0
4,2,4,52.930892496658096,0.0
3,1,2,44.091480666616384,1.0
0,0,1,41.88382283619283,1.0
0,0,0,48.85292678409562,0.0
2,1,3,47.89792798741432,1.0
4,2,4,41.97809949495851,1.0
5,2,5,44.297137885723316,1.0
2,1,3,43.6104506567258,1.0
2,1,2,41.3939338063193,1.0
3,1,3,45.152607747288314,1.0
3,1,3,45.042921846309675,1.0
3,1,3,41.62323080757994,1.0
3,1,3,44.73886382206088,1.0
2,1,3,43.695946385650956,1.0
1,0,1,42.96192531376544,1.0
3,1,2,44.20827304286794,1.0
4,2,4,38.284086999610096,1.0
1,0,0,45.28561063323844,1.0
1,0,1,39.00736821278803,1.0
4,2,5,46.70218785306427,1.0
2,1,3,44.70752874287935,1.0
4,2,5,50.435953073560945,0.0
4,2,4,44.91538613118555,1.0
5,2,5,46.86684459965135,1.0
0,0,0,45.454097622940736,1.0
3,1,3,43.71061626924722,1.0
2,1,3,46.44733147921258,1.0
0,0,1,45.66523729625015,1.0
5,2,5,41.63650935581089,1.0
0,0,0,45.392346492885935,1.0
5,2,5,40.92761335392736,1.0
2,1,2,43.79081850464704,1.0
2,1,3,39.85475975645055,1.0
4,2,5,44.0992262631374,1.0
3,1,3,44.211777120090275,1.0
4,2,4,42.44342758606019,1.0
1,0,1,49.120374857138806,0.0
3,1,3,48.95563116898906,0.0
3,1,3,46.0321980051036,1.0
3,1,2,44.46258582893964,1.0
3,1,2,38.38396213490644,1.0
3,1,3,48.03636896929986,0.0
1,0,1,40.95907419861975,1.0
3,1,3,45.29244173725899,1.0
3,1,2,43.822595400726925,1.0
0,0,1,44.18408130792406,1.0
0,0,1,46.189418004872856,1.0
1,0,1,40.81383734170605,1.0
2,1,3,47.58393845103297,1.0
2,1,2,47.266536564767755,1.0
3,1,2,48.30324355852327,0.0
5,2,4,43.357563609663046,1.0
5,2,5,43.82654504795757,1.0
5,2,4,42.102879241707186,1.0
1,0,1,44.70759949128779,1.0
0,0,1,44.631731805838186,1.0
3,1,3,37.82005644621521,1.0
0,0,0,51.71654417577744,0.0
4,2,4,40.63342655670226,1.0
1,0,0,44.79318408045957,1.0
0,0,0,44.332938260484774,1.0
5,2,4,46.7146723638498,1.0
2,1,3,43.24678834053121,1.0
3,1,3,44.93408328559524,1.0
3,1,3,43.723240455607204,1.0
4,2,4,44.60575787344713,1.0
0,0,1,43.25702390685228,1.0
0,0,0,42.07059586576741,1.0
0,0,1,42.79152470484887,1.0
0,0,1,42.86251293593794,1.0
3,1,2,45.01233102865184,1.0
0,0,0,44.18617409203594,1.0
2,1,2,45.066808349888355,1.0
0,0,0,42.72870181909385,1.0
5,2,5,42.95224032801835,1.0
2,1,2,46.31188946650496,1.0
2,1,3,49.08633053573795,0.0
1,0,0,45.34654915769492,1.0
0,0,0,46.54050921300851,1.0
2,1,3,43.611436514725064,1.0
4,2,5,46.56153294352464,1.0
2,1,2,49.81792146300593,0.0
3,1,3,42.46566223180281,1.0
2,1,3,48.67731123482069,0.0
4,2,5,51.00396679728986,0.0
1,0,0,49.62641403958942,0.0
1,0,1,46.49435379678857,1.0
1,0,1,48.40851417588979,0.0
5,2,5,41.82330965906835,1.0
2,1,2,44.85479755924714,1.0
3,1,2,42.43539169774057,1.0
2,1,2,48.48026648447821,0.0
3,1,3,43.13597362820661,1.0
5,2,5,48.578130792435246,0.0
1,0,1,49.93464604615082,0.0
5,2,5,38.50708845917757,1.0
0,0,1,39.26205660616212,1.0
1,0,1,44.46199431645987,1.0
1,0,1,44.9891098942169,1.0
2,1,2,45.56572116959944,1.0
0,0,1,51.71135222497078,0.0
2,1,3,44.164181876134805,1.0
5,2,5,48.95374033512917,0.0
4,2,4,43.00847213518565,1.0
0,0,0,42.22431383745389,1.0
1,0,0,49.73064175440177,0.0
0,0,1,41.132828431195435,1.0
3,1,3,44.6381769520414,1.0
2,1,3,47.9723292284785,1.0
1,0,0,43.86500231892721,1.0
3,1,2,48.3470764321185,0.0
1,0,0,42.56576322716404,1.0
5,2,5,44.42573411431179,1.0
4,2,5,42.84036624783856,1.0
3,1,2,50.88638295249895,0.0
1,0,1,42.70416873033339,1.0
1,0,0,48.45468827847959,0.0
1,0,1,38.87015609343344,1.0
0,0,1,44.280218171505226,1.0
4,2,4,45.82783462371255,1.0
0,0,0,42.48331928512993,1.0
2,1,2,43.567785218071705,1.0
0,0,1,46.431473911940856,1.0
0,0,1,42.838100970740776,1.0
2,1,3,43.86330014008522,1.0
0,0,1,42.4906046861162,1.0
1,0,0,48.747701359005056,0.0
1,0,1,40.63077397672291,1.0
1,0,1,42.24329873958493,1.0
2,1,3,46.63822769682169,1.0
2,1,3,44.32998459200324,1.0
1,0,1,42.1967285752773,1.0
2,1,3,42.036633850698934,1.0
0,0,0,46.78580553531724,1.0
1,0,0,47.28537492560746,1.0
0,0,0,42.886152849497925,1.0
5,2,4,42.197764622757035,1.0
5,2,5,42.84951610323387,1.0
4,2,5,47.87783753200222,1.0
5,2,5,46.3535285929849,1.0
2,1,2,47.86451810919427,1.0
0,0,1,50.721966665254016,0.0
3,1,2,42.00747081254061,1.0
2,1,3,43.00195034490027,1.0
4,2,5,41.01259004602145,1.0
1,0,0,41.61104209872791,1.0
5,2,4,45.39915991311657,1.0
5,2,4,47.647404457616666,1.0
1,0,1,54.61240907589362,0.0
3,1,2,49.32511275925242,0.0
1,0,0,42.294946418099705,1.0
1,0,0,42.03844483446896,1.0
1,0,0,47.07083595840643,1.0
3,1,2,49.982287352538954,0.0
2,1,3,46.8112628499822,1.0
4,2,4,44.696714389429644,1.0
1,0,0,44.47020152980887,1.0
4,2,5,45.15003510817003,1.0
0,0,1,49.20097450506828,0.0
2,1,2,44.37088084947491,1.0
1,0,1,39.39487543508688,1.0
1,0,0,42.37839246494402,1.0
